101.546928219684,2.55269026652646,191.479149939539
102.748097087883,1.72172197120723,189.776726118142
101.541164981723,2.1269842798187,191.060560832365
101.514048483443,2.55186373455606,190.642040402291
101.950612540051,1.708358739122,190.634291488604
101.950612540051,1.708358739122,190.634291488604
100.73777973063,0.843958575291518,191.489384956058
101.112661138556,2.54177364531002,191.066555494342
101.137986036382,2.11853888450687,191.485144809447
101.538100183023,1.2760326174573,190.642040402291
